Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/10  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/10  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102963728,0,1.102963728,
 01/11  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/11  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102966736,0,1.102966736,
 01/11  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/11  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/11  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10296702,0,1.10296702,
 01/11  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/11  07:00:00,100.9145463,2.902461137,0,56.39548492,5.360832023,21.44332809,1.103083486,0,1.103083486,
 01/11  08:00:00,93.26275895,2.902461137,0,41.58757201,16.08249607,32.68178963,4.605620913,3.502099713,1.1035212,
 01/11  09:00:00,132.404965,2.960157866,0,10.78556645,48.24748821,70.40331239,1.139127378,0.035016098,1.104111281,
 01/11  10:00:00,120.4662202,2.902461137,1.828684345,5.424405414,48.24748821,62.05474096,2.18831072,0,2.18831072,
 01/11  11:00:00,121.4602956,3.024897458,6.867110122,3.184212124,48.24748821,60.12814755,2.188374822,0,2.188374822,
 01/11  12:00:00,126.2868385,3.298230608,10.95748001,1.720458575,48.24748821,62.05474096,2.189018922,0,2.189018922,
 01/11  13:00:00,130.1150299,3.4560689,15.53404416,1.358596056,48.24748821,61.51039245,2.189837297,0,2.189837297,
 01/11  14:00:00,131.7552871,3.358597894,16.42452032,0.05600511,48.24748821,63.66023546,2.189545017,0,2.189545017,
 01/11  15:00:00,124.3404924,3.163704818,12.79271172,0,48.24748821,60.12814755,2.188392291,0,2.188392291,
 01/11  16:00:00,122.4420984,3.031541113,11.02648139,0,48.24748821,60.12814755,1.103995317,0,1.103995317,
 01/11  17:00:00,126.3172937,3.03577766,9.540216788,0,48.24748821,63.01803766,2.188563548,0,2.188563548,
 01/11  18:00:00,126.7708709,3.112980878,7.643543754,0.881293926,37.52582416,62.79478806,1.103851421,0,1.103851421,
 01/11  19:00:00,90.80386825,2.902461137,5.358736994,4.907890954,26.80416012,36.01817895,2.187316415,0,2.187316415,
 01/11  20:00:00,88.8325658,2.902461137,4.555639741,6.308476969,26.80416012,33.44938775,0.02,0,0.02,
 01/11  21:00:00,75.47746768,2.902461137,3.988676277,9.602838377,16.08249607,28.08855572,1.103438389,0,1.103438389,
 01/11  22:00:00,75.31251544,2.902461137,2.499749686,12.21120833,16.08249607,26.80416012,1.103072377,0,1.103072377,
 01/11  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/11  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10296508,0,1.10296508,
 01/12  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/12  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/12  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102967139,0,1.102967139,
 01/12  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/12  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102966818,0,1.102966818,
 01/12  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/12  07:00:00,85.68746274,2.902461137,0,41.1684014,5.360832023,21.44332809,1.103044897,0,1.103044897,
 01/12  08:00:00,81.80513667,2.902461137,0,30.12994973,16.08249607,32.68178963,1.10352893,0,1.10352893,
 01/12  09:00:00,130.5665794,2.983201987,0,8.924136769,48.24748821,70.40331239,1.104082445,0,1.104082445,
 01/12  10:00:00,118.2671687,2.902461137,0.257749223,4.796289078,48.24748821,62.05474096,2.188341595,0,2.188341595,
 01/12  11:00:00,119.4569456,2.902461137,5.236239741,2.934168841,48.24748821,60.12814755,2.188510818,0,2.188510818,
 01/12  12:00:00,124.8340938,3.072699284,9.773769452,1.676955796,48.24748821,62.05474096,1.104675205,0,1.104675205,
 01/12  13:00:00,126.409509,3.288215542,11.88957518,1.465397491,48.24748821,61.51039245,3.274822406,0,3.274822406,
 01/12  14:00:00,129.4024169,3.487736019,13.97373328,0.024783861,48.24748821,63.66023546,2.189621559,0,2.189621559,
 01/12  15:00:00,124.4677367,3.337542408,12.74611846,0,48.24748821,60.12814755,2.188299515,0,2.188299515,
 01/12  16:00:00,122.1600961,3.195940246,10.58007999,0,48.24748821,60.12814755,1.104079653,0,1.104079653,
 01/12  17:00:00,126.3586317,3.092086353,9.525246089,0,48.24748821,63.01803766,2.189012491,0,2.189012491,
 01/12  18:00:00,126.2910175,3.133827889,7.483177384,0.540959864,37.52582416,62.79478806,1.103753482,0,1.103753482,
 01/12  19:00:00,90.06485167,2.902461137,5.86593345,3.661677913,26.80416012,36.01817895,1.10368148,0,1.10368148,
 01/12  20:00:00,88.89829412,2.902461137,5.055906496,5.873938531,26.80416012,33.44938775,1.103420452,0,1.103420452,
 01/12  21:00:00,75.14176416,2.902461137,3.499863505,9.755947636,16.08249607,28.08855572,1.103446941,0,1.103446941,
 01/12  22:00:00,74.30172547,2.902461137,0.972865812,12.72730224,16.08249607,26.80416012,1.103078792,0,1.103078792,
 01/12  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/12  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/13  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102965172,0,1.102965172,
 01/13  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/13  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102967204,0,1.102967204,
 01/13  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/13  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102966933,0,1.102966933,
 01/13  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/13  07:00:00,81.40746879,2.902461137,0,36.88840744,5.360832023,21.44332809,1.103037579,0,1.103037579,
 01/13  08:00:00,81.33613778,2.902461137,0,29.66095084,16.08249607,32.68178963,1.103441863,0,1.103441863,
 01/13  09:00:00,128.9796037,2.990649128,0,7.329713892,48.24748821,70.40331239,1.104182627,0,1.104182627,
 01/13  10:00:00,118.298301,2.902461137,1.430544853,3.654625753,48.24748821,62.05474096,2.188341037,0,2.188341037,
 01/13  11:00:00,119.9615893,3.026171125,6.55948339,1.991858957,48.24748821,60.12814755,1.104135611,0,1.104135611,
 01/13  12:00:00,123.5033123,3.306712812,8.867427262,1.01850297,48.24748821,62.05474096,2.188973121,0,2.188973121,
 01/13  13:00:00,123.4329989,3.476913564,9.212263644,0.97750092,48.24748821,61.51039245,3.274477347,0,3.274477347,
 01/13  14:00:00,126.6777245,3.583359151,11.17485456,0.003346997,48.24748821,63.66023546,2.18971078,0,2.18971078,
 01/13  15:00:00,124.2743524,3.357893004,12.53238358,0,48.24748821,60.12814755,2.188086082,0,2.188086082,
 01/13  16:00:00,122.4372175,3.150848534,10.90229315,0,48.24748821,60.12814755,1.103973519,0,1.103973519,
 01/13  17:00:00,122.6443253,3.069257194,8.301102126,0,48.24748821,63.01803766,2.188788229,0,2.188788229,
 01/13  18:00:00,124.5070137,3.137024678,5.658205134,0.57873158,37.52582416,62.79478806,1.103757086,0,1.103757086,
 01/13  19:00:00,88.61459259,2.902461137,3.549011422,4.528340862,26.80416012,36.01817895,1.103566727,0,1.103566727,
 01/13  20:00:00,87.38782049,2.902461137,3.044608289,6.374763107,26.80416012,33.44938775,1.103340635,0,1.103340635,
 01/13  21:00:00,74.67039342,2.902461137,2.829692555,9.954747842,16.08249607,28.08855572,1.103371134,0,1.103371134,
 01/13  22:00:00,74.79042652,2.902461137,1.935342227,12.25352687,16.08249607,26.80416012,1.10306878,0,1.10306878,
 01/13  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 01/13  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/14  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102963447,0,1.102963447,
 01/14  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/14  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.10296672,0,1.10296672,
 01/14  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/14  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/14  06:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103024258,0,1.103024258,
 01/14  07:00:00,81.66342725,2.902461137,0,37.1443659,5.360832023,21.44332809,0.02,0,0.02,
 01/14  08:00:00,62.81541304,2.902461137,0,27.96276927,5.360832023,26.58091051,1.103124007,0,1.103124007,
 01/14  09:00:00,72.56096959,2.902461137,0,11.54636351,26.80416012,31.29954473,1.103367158,0,1.103367158,
 01/14  10:00:00,72.74473917,2.902461137,1.474166952,8.008273834,26.80416012,33.54723704,1.103538545,0,1.103538545,
 01/14  11:00:00,75.20077992,3.002064865,6.849159277,5.953015229,26.80416012,32.58394034,1.10345897,0,1.10345897,
 01/14  12:00:00,80.84793922,3.250244052,11.16696656,4.786495752,26.80416012,34.83163264,1.103622052,0,1.103622052,
 01/14  13:00:00,81.81504276,3.429004294,14.49449164,3.531709572,26.80416012,33.54723704,1.103541911,0,1.103541911,
 01/14  14:00:00,79.06606288,3.471476529,16.74647939,1.057060915,26.80416012,30.97844583,1.103485326,0,1.103485326,
 01/14  15:00:00,51.17313279,3.236968508,16.68739403,1.867378831,8.041248035,21.33170329,1.103341899,0,1.103341899,
 01/14  16:00:00,50.06094589,2.98268778,15.07848209,3.902780198,8.041248035,20.04730769,0.02,0,0.02,
 01/14  17:00:00,49.04866642,2.902461137,11.74859378,5.97951678,8.041248035,20.36840659,1.103282623,0,1.103282623,
 01/14  18:00:00,59.85733517,2.902461137,7.204594605,14.24833385,2.680416012,18.00908948,1.103042654,0,1.103042654,
 01/14  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/14  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103040961,0,1.103040961,
 01/14  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/14  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103121838,0,1.103121838,
 01/14  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/14  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102966512,0,1.102966512,
 01/15  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102932521,0,1.102932521,
 01/15  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102931254,0,1.102931254,
 01/15  06:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  07:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  08:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102967171,0,1.102967171,
 01/15  09:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  10:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102966005,0,1.102966005,
 01/15  11:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  12:00:00,23.38610388,0.901769918,3.712981783,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  13:00:00,29.29070947,1.743167808,8.776189489,0,2.680416012,16.08249607,1.10305827,0,1.10305827,
 01/15  14:00:00,31.40402428,1.969536646,10.66313546,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  15:00:00,25.3607609,1.07993579,5.509472938,0,2.680416012,16.08249607,1.103079821,0,1.103079821,
 01/15  16:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  17:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102932654,0,1.102932654,
 01/15  18:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102931683,0,1.102931683,
 01/15  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103043429,0,1.103043429,
 01/15  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/15  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102928615,0,1.102928615,
 01/16  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102923696,0,1.102923696,
 01/16  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  06:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103042345,0,1.103042345,
 01/16  07:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  08:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102965994,0,1.102965994,
 01/16  09:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  10:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  11:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102963998,0,1.102963998,
 01/16  12:00:00,24.89808363,0.965673128,5.161058322,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  13:00:00,33.27926504,2.070746385,12.43716648,0,2.680416012,16.08249607,1.103065935,0,1.103065935,
 01/16  14:00:00,34.32111598,2.167801258,13.38196254,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  15:00:00,28.0185563,1.408754448,7.83844968,0,2.680416012,16.08249607,1.103053336,0,1.103053336,
 01/16  16:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  17:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  18:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102966511,0,1.102966511,
 01/16  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102932604,0,1.102932604,
 01/16  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/16  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.1029818,0,1.1029818,
 01/16  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 01/17  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102965272,0,1.102965272,
 01/17  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/17  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/17  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102967404,0,1.102967404,
 01/17  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/17  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103080768,0,1.103080768,
 01/17  07:00:00,92.59717642,2.902461137,0.19313552,47.88497955,5.360832023,21.44332809,0.02,0,0.02,
 01/17  08:00:00,87.25688727,2.902461137,0.74036741,34.84133293,16.08249607,32.68178963,1.103468137,0,1.103468137,
 01/17  09:00:00,135.3707775,2.914529533,6.417418878,7.37958835,48.24748821,70.40331239,2.188264848,0,2.188264848,
 01/17  10:00:00,130.4152394,2.903392686,14.06075106,3.140426384,48.24748821,62.05474096,1.104137115,0,1.104137115,
 01/17  11:00:00,133.3244352,3.071236612,20.57507154,1.294051182,48.24748821,60.12814755,2.188402772,0,2.188402772,
 01/17  12:00:00,139.9059742,3.373880706,25.86748976,0.353934501,48.24748821,62.05474096,2.189206015,0,2.189206015,
 01/17  13:00:00,142.982563,3.579159508,29.47337005,0.163712725,48.24748821,61.51039245,2.189917935,0,2.189917935,
 01/17  14:00:00,148.2911332,3.729693929,32.64527546,0,48.24748821,63.66023546,3.274589279,0,3.274589279,
 01/17  15:00:00,143.5048738,3.518546193,31.60225178,0,48.24748821,60.12814755,1.10401673,0,1.10401673,
 01/17  16:00:00,137.8104034,3.279183243,26.14714431,0,48.24748821,60.12814755,2.187960574,0,2.187960574,
 01/17  17:00:00,135.3642045,3.104865862,20.98537268,0,48.24748821,63.01803766,2.188925935,0,2.188925935,
 01/17  18:00:00,137.4797433,3.111238532,19.23545246,0,37.52582416,62.79478806,1.103715231,0,1.103715231,
 01/17  19:00:00,98.06084674,2.902461137,17.15799467,0.365611771,26.80416012,36.01817895,1.103613566,0,1.103613566,
 01/17  20:00:00,96.07509175,2.902461137,16.58713524,1.519507413,26.80416012,33.44938775,1.103334191,0,1.103334191,
 01/17  21:00:00,82.2011661,2.902461137,15.93473366,4.380479418,16.08249607,28.08855572,1.103397797,0,1.103397797,
 01/17  22:00:00,79.26309187,2.902461137,12.62255235,6.038982104,16.08249607,26.80416012,0.02,0,0.02,
 01/17  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102968041,0,1.102968041,
 01/17  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/18  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102967663,0,1.102967663,
 01/18  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/18  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/18  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102966921,0,1.102966921,
 01/18  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/18  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.1030798,0,1.1030798,
 01/18  07:00:00,68.77148661,2.902461137,1.620688279,22.63173699,5.360832023,21.44332809,0.02,0,0.02,
 01/18  08:00:00,72.94118386,2.902461137,4.408437724,16.8575592,16.08249607,32.68178963,1.103408,0,1.103408,
 01/18  09:00:00,133.0067765,3.00416692,8.605662744,2.737706151,48.24748821,70.40331239,2.188208513,0,2.188208513,
 01/18  10:00:00,126.563235,2.90346601,12.20541424,1.143685462,48.24748821,62.05474096,1.104286674,0,1.104286674,
 01/18  11:00:00,128.4376727,2.902461137,16.92035,0.230785675,48.24748821,60.12814755,2.188477451,0,2.188477451,
 01/18  12:00:00,134.7610619,2.934206428,21.51618616,0,48.24748821,62.05474096,2.18904099,0,2.18904099,
 01/18  13:00:00,137.0899502,3.004507013,24.31912243,0,48.24748821,61.51039245,2.189757276,0,2.189757276,
 01/18  14:00:00,138.6035748,3.031517018,23.65589404,0,48.24748821,63.66023546,3.274346934,0,3.274346934,
 01/18  15:00:00,133.5772519,2.952236433,22.24093957,0,48.24748821,60.12814755,1.104134178,0,1.104134178,
 01/18  16:00:00,131.2119118,2.962343589,19.86549234,0,48.24748821,60.12814755,2.18819325,0,2.18819325,
 01/18  17:00:00,130.506471,3.052072999,16.180432,0,48.24748821,63.01803766,2.188767721,0,2.188767721,
 01/18  18:00:00,130.6624045,3.139879375,12.37846964,0.011003215,37.52582416,62.79478806,1.103794188,0,1.103794188,
 01/18  19:00:00,92.34579772,2.902461137,10.43238823,1.376169187,26.80416012,36.01817895,1.103551257,0,1.103551257,
 01/18  20:00:00,90.91920593,2.902461137,10.18945696,2.761299874,26.80416012,33.44938775,1.103355438,0,1.103355438,
 01/18  21:00:00,77.55319278,2.902461137,10.13775191,5.529487853,16.08249607,28.08855572,1.103429125,0,1.103429125,
 01/18  22:00:00,77.17931807,2.902461137,9.872249814,6.705510836,16.08249607,26.80416012,0.02,0,0.02,
 01/18  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102968246,0,1.102968246,
 01/18  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/19  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/19  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102966913,0,1.102966913,
 01/19  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/19  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102965973,0,1.102965973,
 01/19  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/19  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.10307937,0,1.10307937,
 01/19  07:00:00,64.01671671,2.913290601,1.928969852,17.55785605,5.360832023,21.44332809,0.02,0,0.02,
 01/19  08:00:00,71.08636344,2.902461137,3.839520847,15.57165565,16.08249607,32.68178963,1.10347756,0,1.10347756,
 01/19  09:00:00,131.6931846,3.015608392,6.595612004,3.422723508,48.24748821,70.40331239,2.188104469,0,2.188104469,
 01/19  10:00:00,122.8288012,2.905624031,8.403999836,1.208508102,48.24748821,62.05474096,1.104211155,0,1.104211155,
 01/19  11:00:00,122.4297269,2.902461137,10.86695563,0.276234267,48.24748821,60.12814755,2.188579629,0,2.188579629,
 01/19  12:00:00,128.0504744,2.941846413,14.79795868,0,48.24748821,62.05474096,2.188890606,0,2.188890606,
 01/19  13:00:00,130.4464639,3.017788936,17.66235416,0,48.24748821,61.51039245,2.189945958,0,2.189945958,
 01/19  14:00:00,135.3030949,3.170103297,20.21682784,0,48.24748821,63.66023546,3.274446938,0,3.274446938,
 01/19  15:00:00,132.8129607,3.066298464,21.36258635,0,48.24748821,60.12814755,1.104063028,0,1.104063028,
 01/19  16:00:00,130.9154033,3.022022088,19.50930535,0,48.24748821,60.12814755,2.188054427,0,2.188054427,
 01/19  17:00:00,128.7805185,3.077127057,14.42942552,0,48.24748821,63.01803766,2.078302584,0,2.078302584,
 01/19  18:00:00,130.2572486,3.156991393,11.96377563,0.003429261,37.52582416,62.79478806,1.213976964,0,1.213976964,
 01/19  19:00:00,92.86873616,2.902461137,11.26800525,1.063490613,26.80416012,36.01817895,1.103607757,0,1.103607757,
 01/19  20:00:00,91.17659567,2.902461137,10.80834015,2.399806431,26.80416012,33.44938775,1.103310071,0,1.103310071,
 01/19  21:00:00,77.68268147,2.902461137,10.4918016,5.304926854,16.08249607,28.08855572,1.103379252,0,1.103379252,
 01/19  22:00:00,77.89526649,2.902461137,10.65734306,6.636366005,16.08249607,26.80416012,0.02,0,0.02,
 01/19  23:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102967465,0,1.102967465,
 01/19  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/20  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/20  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10296499,0,1.10296499,
 01/20  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/20  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102967427,0,1.102967427,
 01/20  05:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 01/20  06:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103080388,0,1.103080388,
 01/20  07:00:00,63.52237372,2.923327869,4.667004636,14.31544101,5.360832023,21.44332809,0.02,0,0.02,
 01/20  08:00:00,70.72043845,2.902461137,5.067453426,13.97779809,16.08249607,32.68178963,1.103527729,0,1.103527729,
 01/20  09:00:00,132.087815,3.020034105,6.879786566,3.528753627,48.24748821,70.40331239,1.104126872,0,1.104126872,
 01/20  10:00:00,123.0768331,2.906718372,8.529047819,1.330397677,48.24748821,62.05474096,2.188371254,0,2.188371254,
 01/20  11:00:00,123.5016337,2.902461137,11.73319696,0.481899735,48.24748821,60.12814755,2.1884435,0,2.1884435,
 01/20  12:00:00,126.9001666,2.937561608,13.65106952,0.000866247,48.24748821,62.05474096,2.189345937,0,2.189345937,
 01/20  13:00:00,126.7151262,3.008070034,13.9407354,0,48.24748821,61.51039245,2.189800528,0,2.189800528,
 01/20  14:00:00,129.2242359,3.032970636,14.27510151,0,48.24748821,63.66023546,2.189607451,0,2.189607451,
 01/20  15:00:00,126.0795518,2.952618981,14.74285694,0,48.24748821,60.12814755,2.188532358,0,2.188532358,
 01/20  16:00:00,124.1377641,2.957426725,12.79626153,0,48.24748821,60.12814755,2.187926067,0,2.187926067,
 01/20  17:00:00,125.4823871,3.045350295,11.16202767,0.001043122,48.24748821,63.01803766,1.104536053,0,1.104536053,
