"PVWatts: Hourly PV Performance Data"
"Requested Location:","28155 christopher lane"
"Location:","SPOKANE, WA"
"Lat (deg N):","47.63"
"Long (deg W):","117.53"
"Elev (m):","721"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","47.5"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","14.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","1","6","0","82","7.8","4.6","66.517","7.782","247.335","220.364"
"7","1","7","3","204","8.3","5.3","166.715","10.198","612.922","578.035"
"7","1","8","4","254","8.9","6","212.955","11.618","778.371","739.528"
"7","1","9","1","226","9.4","6.7","189.327","11.598","692.284","655.529"
"7","1","10","1","361","10","6.4","309.527","14.287","1118.378","1070.673"
"7","1","11","117","335","10.5","6","429.753","17.249","1531.867","1472.057"
"7","1","12","84","403","11.1","5.7","446.024","18.538","1580.648","1519.313"
"7","1","13","170","373","10.9","6.2","497.676","18.862","1759.883","1692.774"
"7","1","14","1","318","10.8","6.7","268.616","14.647","968.971","925.281"
"7","1","15","11","234","10.6","7.2","199.311","12.92","723.662","686.153"
"7","1","16","7","157","10.2","7.7","129.61","11.288","473.32","441.59"
"7","1","17","42","148","9.8","8.3","116.842","10.583","420.691","390.108"
"7","1","18","32","62","9.4","8.8","48.146","9.182","177.934","152.336"
"7","1","19","3","10","9.4","7.6","8.296","8.49","30.754","7.934"
"7","1","20","0","0","9.4","6.4","0","9.4","0","0"
"7","1","21","0","0","9.4","5.2","0","9.4","0","0"
"7","1","22","0","0","8.5","5.4","0","8.5","0","0"
"7","1","23","0","0","7.6","5.5","0","7.6","0","0"
"7","2","0","0","0","6.7","5.7","0","6.7","0","0"
"7","2","1","0","0","6.3","5.3","0","6.3","0","0"
"7","2","2","0","0","6","5","0","6","0","0"
"7","2","3","0","0","5.6","4.6","0","5.6","0","0"
"7","2","4","94","24","6.7","4.6","18.79","5.574","70.539","46.987"
"7","2","5","382","56","7.8","4.6","43.606","7.218","162.543","137.244"
"7","2","6","441","112","8.9","4.6","158.8","10.759","481.793","449.876"
"7","2","7","574","154","9.6","4.6","368.788","16.005","1233.051","1182.134"
"7","2","8","646","167","10.4","4.6","558.665","21.082","1915.52","1843.174"
"7","2","9","564","226","11.1","4.6","671.18","24.42","2302.771","2216.501"
"7","2","10","698","244","12.6","5","883.529","29.58","2969.254","2856.028"
"7","2","11","407","348","14.1","5.3","748.807","28.303","2534.797","2439.573"
"7","2","12","146","293","15.6","5.7","415.624","22.973","1442.906","1385.823"
"7","2","13","413","301","16","4.7","670.133","28.9","2259.522","2174.871"
"7","2","14","758","165","16.3","3.6","739.447","32.854","2429.834","2338.718"
"7","2","15","293","226","16.7","2.6","370.833","26.367","1245.201","1193.938"
"7","2","16","328","142","16.5","2.4","240.321","22.055","781.596","742.674"
"7","2","17","342","129","16.3","2.3","135.746","18.801","413.771","383.337"
"7","2","18","281","63","16.1","2.1","47.151","15.923","169.121","143.694"
"7","2","19","85","17","14.8","2.3","13.123","13.396","47.605","24.476"
"7","2","20","0","0","13.5","2.4","0","13.5","0","0"
"7","2","21","0","0","12.2","2.6","0","12.2","0","0"
"7","2","22","0","0","11.1","2.9","0","11.1","0","0"
"7","2","23","0","0","10","3.3","0","10","0","0"
"7","3","0","0","0","8.9","3.6","0","8.9","0","0"
"7","3","1","0","0","7.8","3.4","0","7.8","0","0"
"7","3","2","0","0","6.7","3.3","0","6.7","0","0"
"7","3","3","0","0","5.6","3.1","0","5.6","0","0"
"7","3","4","168","20","7.1","3.6","16.125","5.754","60.488","37.121"
"7","3","5","531","44","8.5","4.1","35.248","7.688","131.12","106.425"
"7","3","6","706","63","10","4.6","165.848","12","444.631","413.529"
"7","3","7","799","81","12.4","5.5","394.096","18.669","1273.152","1221.087"
"7","3","8","861","95","14.8","6.3","617.046","24.694","2070.994","1993.212"
"7","3","9","896","105","17.2","7.2","801.971","29.473","2681.566","2580.441"
"7","3","10","913","112","19.2","6.5","930.269","34.666","3048.803","2932.107"
"7","3","11","924","115","21.3","5.9","996.495","39.056","3199.113","3075.713"
"7","3","12","925","115","23.3","5.2","991.741","42.452","3129.14","3008.885"
"7","3","13","916","111","24.2","5.5","915.336","41.343","2899.707","2789.47"
"7","3","14","890","104","25.2","5.9","770.503","39.004","2453.493","2361.458"
"7","3","15","850","93","26.1","6.2","576.073","35.991","1817.923","1748.885"
"7","3","16","685","90","25.4","5.9","326.023","30.916","977.353","933.443"
"7","3","17","581","77","24.6","5.5","124.984","26.283","317.364","288.964"
"7","3","18","365","47","23.9","5.2","37.052","23.64","128.273","103.633"
"7","3","19","37","17","22.2","4.3","13.784","21.219","48.258","25.118"
"7","3","20","0","0","20.6","3.5","0","20.6","0","0"
"7","3","21","0","0","18.9","2.6","0","18.9","0","0"
"7","3","22","0","0","18.5","2.2","0","18.5","0","0"
"7","3","23","0","0","18.2","1.9","0","18.2","0","0"
"7","4","0","0","0","17.8","1.5","0","17.8","0","0"
"7","4","1","0","0","17.4","3.1","0","17.4","0","0"
"7","4","2","0","0","17.1","4.6","0","17.1","0","0"
"7","4","3","0","0","16.7","6.2","0","16.7","0","0"
"7","4","4","2","17","16.9","4.1","13.772","15.733","49.441","26.279"
"7","4","5","23","73","17","2.1","56.118","16.67","200.604","174.562"
"7","4","6","26","76","17.2","0","66.011","17.298","229.521","202.906"
"7","4","7","186","200","19.6","0.5","241.822","26.381","798.83","759.482"
"7","4","8","404","237","22","1","470.209","35.764","1511.329","1452.154"
"7","4","9","709","172","24.4","1.5","732.972","44.733","2273.484","2188.313"
"7","4","10","744","176","25.5","2.4","852.976","46.927","2627.309","2528.386"
"7","4","11","689","234","26.7","3.2","912.155","47.861","2798.992","2693.012"
"7","4","12","656","247","27.8","4.1","888.753","46.944","2740.198","2636.663"
"7","4","13","717","193","28.2","3.6","838.645","47.073","2580.236","2483.204"
"7","4","14","731","149","28.5","3.1","702.613","45.191","2169.77","2088.427"
"7","4","15","675","157","28.9","2.6","539.945","42.415","1658.389","1594.583"
"7","4","16","581","124","28.3","2.4","318.134","36.349","942.924","899.915"
"7","4","17","384","106","27.8","2.3","124.127","30.442","344.571","315.605"
"7","4","18","115","75","27.2","2.1","56","27.517","190.362","164.521"
"7","4","19","10","15","24.8","2.6","12.413","23.726","42.958","19.915"
"7","4","20","0","0","22.4","3.1","0","22.4","0","0"
"7","4","21","0","0","20","3.6","0","20","0","0"
"7","4","22","0","0","19.4","3.4","0","19.4","0","0"
"7","4","23","0","0","18.9","3.3","0","18.9","0","0"
"7","5","0","0","0","18.3","3.1","0","18.3","0","0"
"7","5","1","0","0","17","2.6","0","17","0","0"
"7","5","2","0","0","15.7","2","0","15.7","0","0"
"7","5","3","0","0","14.4","1.5","0","14.4","0","0"
"7","5","4","201","21","15.7","2.4","17.096","14.331","61.758","38.368"
"7","5","5","369","49","17","3.2","38.039","16.307","136.202","111.41"
"7","5","6","743","39","18.3","4.1","153.211","20.269","376.052","346.424"
"7","5","7","798","50","20.2","3.4","364.584","27.441","1121.648","1073.852"
"7","5","8","853","54","22","2.8","571.646","35.164","1820.894","1751.757"
"7","5","9","883","56","23.9","2.1","742.815","43.07","2320.58","2233.639"
"7","5","10","854","106","25.2","2.4","872.66","47.124","2684.63","2583.379"
"7","5","11","856","111","26.5","2.8","929.327","48.983","2834.488","2727.019"
"7","5","12","712","135","27.8","3.1","824.458","47.388","2535.797","2440.533"
"7","5","13","528","191","27.6","3.6","672.689","42.834","2116.051","2036.654"
"7","5","14","517","203","27.4","4.1","598.335","40.151","1898.834","1827.06"
"7","5","15","148","154","27.2","4.6","225.692","31.705","741.096","703.165"
"7","5","16","155","230","26.8","3.8","244.744","31.376","791.304","752.142"
"7","5","17","60","136","26.5","2.9","111.15","28.38","364.962","335.568"
"7","5","18","29","70","26.1","2.1","53.148","26.264","181.744","156.072"
"7","5","19","12","16","24.6","2.3","13.152","23.489","45.563","22.472"
"7","5","20","0","0","23.2","2.4","0","23.2","0","0"
"7","5","21","0","0","21.7","2.6","0","21.7","0","0"
"7","5","22","0","0","20.9","2.9","0","20.9","0","0"
"7","5","23","0","0","20.2","3.3","0","20.2","0","0"
"7","6","0","0","0","19.4","3.6","0","19.4","0","0"
"7","6","1","0","0","18.5","2.9","0","18.5","0","0"
"7","6","2","0","0","17.6","2.2","0","17.6","0","0"
"7","6","3","0","0","16.7","1.5","0","16.7","0","0"
"7","6","4","2","15","18.2","1.7","12.14","16.592","43.412","20.361"
"7","6","5","167","93","19.6","1.9","67.452","19.631","237.889","211.107"
"7","6","6","418","112","21.1","2.1","154.069","23.684","443.242","412.171"
"7","6","7","476","161","21.7","3.3","331.498","28.263","1052.59","1006.677"
"7","6","8","104","351","22.2","4.5","365.222","29.066","1225.864","1175.152"
"7","6","9","113","364","22.8","5.7","422.14","29.847","1416.67","1360.378"
"7","6","10","178","330","22.8","4.7","469.426","31.751","1562.427","1501.664"
"7","6","11","274","423","22.8","3.6","681.354","37.548","2204.942","2122.311"
"7","6","12","215","336","22.8","2.6","538.857","36.303","1754.59","1687.655"
"7","6","13","325","389","24.1","2.8","664.382","39.827","2123.711","2044.039"
"7","6","14","308","324","25.4","2.9","537.289","38.321","1724.871","1658.911"
"7","6","15","399","201","26.7","3.1","419.328","36.359","1337.092","1283.165"
"7","6","16","323","174","26.3","3.1","262.452","32.075","820.225","780.344"
"7","6","17","125","159","26","3.1","133.382","28.384","427.879","397.141"
"7","6","18","21","73","25.6","3.1","54.908","25.807","188.167","162.369"
"7","6","19","4","18","24.5","3.4","14.503","23.549","50.23","27.054"
"7","6","20","0","0","23.3","3.8","0","23.3","0","0"
"7","6","21","0","0","22.2","4.1","0","22.2","0","0"
"7","6","22","0","0","20.9","3.6","0","20.9","0","0"
"7","6","23","0","0","19.6","3.1","0","19.6","0","0"
"7","7","0","0","0","18.3","2.6","0","18.3","0","0"
"7","7","1","0","0","17.4","3.1","0","17.4","0","0"
"7","7","2","0","0","16.5","3.6","0","16.5","0","0"
"7","7","3","0","0","15.6","4.1","0","15.6","0","0"
"7","7","4","35","24","16","4.8","18.948","15.031","68.237","44.727"
"7","7","5","74","93","16.3","5.5","68.404","16.343","244.883","217.96"
"7","7","6","48","143","16.7","6.2","119.029","17.691","412.905","382.49"
"7","7","7","83","210","18.2","5.5","205.57","20.968","707.869","670.74"
"7","7","8","228","263","19.6","4.8","378.508","26.225","1280.144","1227.877"
"7","7","9","165","239","21.1","4.1","357.772","28.218","1208.574","1158.352"
"7","7","10","165","261","22.6","3.6","405.841","31.081","1355.12","1300.662"
"7","7","11","667","199","24.1","3.1","858.726","43.376","2697.293","2595.524"
"7","7","12","675","218","25.6","2.6","881.033","47.479","2708.789","2606.548"
"7","7","13","551","165","26","3.1","668.09","42.061","2109.802","2030.631"
"7","7","14","751","177","26.3","3.6","750.047","42.886","2345.088","2257.22"
"7","7","15","648","174","26.7","4.1","542.193","38.436","1701.955","1636.742"
"7","7","16","499","143","26.1","2.7","303.507","33.471","922","879.534"
"7","7","17","442","88","25.6","1.4","118.379","28.512","316.645","288.26"
"7","7","18","229","71","25","0","53.225","25.896","182.322","156.638"
"7","7","19","58","20","22.4","1","15.646","20.999","54.834","31.572"
"7","7","20","0","0","19.8","2.1","0","19.8","0","0"
"7","7","21","0","0","17.2","3.1","0","17.2","0","0"
"7","7","22","0","0","16.1","2.9","0","16.1","0","0"
"7","7","23","0","0","15","2.8","0","15","0","0"
"7","8","0","0","0","13.9","2.6","0","13.9","0","0"
"7","8","1","0","0","14.5","2.4","0","14.5","0","0"
"7","8","2","0","0","15","2.3","0","15","0","0"
"7","8","3","0","0","15.6","2.1","0","15.6","0","0"
"7","8","4","45","24","17.4","2.4","18.952","16.132","67.912","44.408"
"7","8","5","214","78","19.3","2.8","58.086","19.128","205.331","179.196"
"7","8","6","208","149","21.1","3.1","148.222","23.231","469.291","437.65"
"7","8","7","276","180","21.3","3.1","264.062","26.398","861.211","820.299"
"7","8","8","213","317","21.5","3.1","408.907","30.265","1358.607","1304.046"
"7","8","9","72","260","21.7","3.1","283.207","27.892","959.443","916.003"
"7","8","10","382","287","22.8","2.8","640.884","37.372","2074.052","1996.16"
"7","8","11","624","281","23.9","2.4","896.447","46.166","2775.554","2670.553"
"7","8","12","483","154","25","2.1","635.403","42.421","2005.548","1930.079"
"7","8","13","706","176","25.7","2.3","815.487","46.238","2520.123","2425.479"
"7","8","14","652","204","26.5","2.4","702.195","44.559","2177.959","2096.317"
"7","8","15","575","166","27.2","2.6","494.355","39.653","1543.597","1483.422"
"7","8","16","524","139","26.7","2.8","309.546","34.002","935.677","892.857"
"7","8","17","44","144","26.1","2.9","114.924","28.227","380.959","351.227"
"7","8","18","73","60","25.6","3.1","46.123","25.553","158.249","133.034"
"7","8","19","14","15","23.9","2.8","12.397","22.795","43.087","20.042"
"7","8","20","0","0","22.3","2.4","0","22.3","0","0"
"7","8","21","0","0","20.6","2.1","0","20.6","0","0"
"7","8","22","0","0","19.5","2.6","0","19.5","0","0"
"7","8","23","0","0","18.3","3.1","0","18.3","0","0"
"7","9","0","0","0","17.2","3.6","0","17.2","0","0"
"7","9","1","0","0","16.7","3.8","0","16.7","0","0"
"7","9","2","0","0","16.1","3.9","0","16.1","0","0"
"7","9","3","0","0","15.6","4.1","0","15.6","0","0"
"7","9","4","87","24","16.5","4.3","18.709","15.462","67.244","43.753"
"7","9","5","318","65","17.4","4.4","48.632","17.037","173.556","148.043"
"7","9","6","487","104","18.3","4.6","157.876","20.267","448.833","417.64"
"7","9","7","490","145","20.5","4.4","323.149","26.226","1031.972","986.612"
"7","9","8","675","141","22.8","4.3","552.044","33.761","1779.639","1711.876"
"7","9","9","799","120","25","4.1","749.661","40.675","2372.739","2283.818"
"7","9","10","696","170","27","4.1","806.779","44.19","2520.818","2426.146"
"7","9","11","546","215","29.1","4.1","761.101","45.432","2365.504","2276.859"
"7","9","12","743","212","31.1","4.1","940.94","50.958","2840.086","2732.38"
"7","9","13","586","256","30.9","3.8","787.369","48.429","2406.13","2315.928"
"7","9","14","472","250","30.8","3.4","605.738","44.768","1878.985","1807.887"
"7","9","15","519","188","30.6","3.1","477.865","41.745","1479.043","1420.86"
"7","9","16","247","182","29.8","3.1","243.343","35.32","757.202","718.879"
"7","9","17","391","108","29.1","3.1","128.321","31.39","354.595","325.419"
"7","9","18","149","69","28.3","3.1","51.385","28.488","173.868","148.349"
"7","9","19","28","24","26.6","2.6","18.551","25.725","63.597","40.173"
"7","9","20","0","0","25","2","0","25","0","0"
"7","9","21","0","0","23.3","1.5","0","23.3","0","0"
"7","9","22","0","0","21.8","5.1","0","21.8","0","0"
"7","9","23","0","0","20.4","8.8","0","20.4","0","0"
"7","10","0","0","0","18.9","12.4","0","18.9","0","0"
"7","10","1","0","0","17.4","10.7","0","17.4","0","0"
"7","10","2","0","0","15.9","8.9","0","15.9","0","0"
"7","10","3","0","0","14.4","7.2","0","14.4","0","0"
"7","10","4","170","18","15","7.4","14.507","14.191","52.439","29.222"
"7","10","5","479","49","15.5","7.5","38.996","15.078","140.402","115.53"
"7","10","6","738","51","16.1","7.7","160.892","17.568","409.759","379.412"
"7","10","7","676","95","17.4","7.7","355.563","21.956","1137.462","1089.23"
"7","10","8","647","181","18.7","7.7","571.892","26.74","1910.373","1838.204"
"7","10","9","348","327","20","7.7","582.184","28.419","1963.103","1889.115"
"7","10","10","428","283","20.7","7.4","678.899","30.859","2268.368","2183.387"
"7","10","11","548","286","21.5","7","827.324","34.514","2717.416","2614.821"
"7","10","12","387","352","22.2","6.7","734.812","34.232","2417.051","2326.428"
"7","10","13","718","202","22.4","6.7","853.503","36.277","2775.076","2670.095"
"7","10","14","534","244","22.6","6.7","647.351","33.23","2127.478","2047.67"
"7","10","15","428","201","22.8","6.7","438.199","29.759","1442.817","1385.737"
"7","10","16","120","235","21.9","5.3","237.65","25.881","794.196","754.963"
"7","10","17","325","130","20.9","4","137.162","22.995","412.478","382.072"
"7","10","18","110","62","20","2.6","47.6","19.915","167.656","142.258"
"7","10","19","27","20","18.5","3.1","15.838","17.375","56.433","33.142"
"7","10","20","0","0","17.1","3.6","0","17.1","0","0"
"7","10","21","0","0","15.6","4.1","0","15.6","0","0"
"7","10","22","0","0","16","4.3","0","16","0","0"
"7","10","23","0","0","16.3","4.4","0","16.3","0","0"
"7","11","0","0","0","16.7","4.6","0","16.7","0","0"
"7","11","1","0","0","15.2","4.8","0","15.2","0","0"
"7","11","2","0","0","13.7","5","0","13.7","0","0"
"7","11","3","0","0","12.2","5.2","0","12.2","0","0"
"7","11","4","25","14","12.8","5.5","11.608","11.734","42.42","19.386"
"7","11","5","174","68","13.3","5.9","51.113","12.987","185.755","160.005"
"7","11","6","162","119","13.9","6.2","119.204","14.838","393.437","363.439"
"7","11","7","613","160","15.2","6.4","387.73","20.782","1266.112","1214.249"
"7","11","8","415","249","16.5","6.5","487.929","24.046","1659.479","1595.639"
"7","11","9","100","337","17.8","6.7","375.796","23.482","1299.781","1246.944"
"7","11","10","197","374","18.5","6.4","529.711","26.837","1805.201","1736.589"
"7","11","11","661","294","19.3","6","945.309","35.457","3090.487","2971.951"
"7","11","12","480","283","20","5.7","757.644","33.86","2496.521","2402.805"
"7","11","13","349","319","20.6","5.9","621.326","31.517","2069.266","1991.545"
"7","11","14","241","308","21.1","6","475.063","29.167","1596.149","1534.326"
"7","11","15","258","286","21.7","6.2","407.722","28.264","1362.391","1307.718"
"7","11","16","472","165","20.9","6","314.489","25.863","999.225","954.738"
"7","11","17","328","131","20.2","5.9","138.51","21.949","418.436","387.902"
"7","11","18","173","77","19.4","5.7","56.712","19.444","200.185","174.151"
"7","11","19","21","18","17.9","5","14.411","16.966","51.446","28.247"
"7","11","20","0","0","16.5","4.3","0","16.5","0","0"
"7","11","21","0","0","15","3.6","0","15","0","0"
"7","11","22","0","0","14.3","3.6","0","14.3","0","0"
"7","11","23","0","0","13.5","3.6","0","13.5","0","0"
"7","12","0","0","0","12.8","3.6","0","12.8","0","0"
"7","12","1","0","0","12.4","4.1","0","12.4","0","0"
"7","12","2","0","0","12.1","4.7","0","12.1","0","0"
"7","12","3","0","0","11.7","5.2","0","11.7","0","0"
